intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,distance
science,HLA,HLA,ACS/WFC,HLA,DETECTION,,M31-NUCLEAR-SPIRAL,,hst_12174_01_acs_wfc_total,10.586973293002188,41.32922731698345,image,Li,3,55551.54951,55551.60222,2382.0,nan,nan,,55916.99065964,12174,HLA,,POLYGON J2000 10.55083421 41.30066032 10.55085950 41.30033780 10.55200186 41.30044814 10.55202710 41.30012620 10.58979700 41.30376770 10.58977194 41.30408964 10.58974755 41.30440308 10.59025489 41.30445486 10.59027460 41.30412620 10.62675260 41.30784310 10.62673307 41.30817178 10.62342360 41.36382890 10.62227579 41.36371220 10.62225620 41.36404130 10.62110703 41.36392444 10.62108740 41.36425400 10.58572700 41.36065246 10.58457860 41.36053530 10.58459283 41.36029853 10.58424444 41.36026501 10.58421930 41.36058740 10.58307669 41.36047746 10.58305160 41.36079910 10.54639123 41.35726566 10.54524930 41.35715540 10.54969320 41.30055010 10.55083421 41.30066032,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_01_acs_wfc_total,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_01_acs_wfc_total_drz.fits,PUBLIC,,2465.0,25749500,210.67432090353407
science,HLA,HLA,ACS/WFC,HLA,F502N,OPTICAL,M31-NUCLEAR-SPIRAL,,hst_12174_02_acs_wfc_f502n,10.583043363181616,41.33970121262555,image,Li,3,55551.67145,55551.74097,2382.0,499399993896.4844,505000000000.0,,55917.00865737,12174,HLA,,POLYGON J2000 10.62108740 41.36425400 10.58687503 41.36076956 10.58536891 41.36061593 10.58457860 41.36053530 10.58459284 41.36029843 10.58424421 41.36026489 10.58421910 41.36058690 10.58307672 41.36047699 10.58305160 41.36079910 10.54753471 41.35737606 10.54524920 41.35715540 10.54969320 41.30055010 10.55083445 41.30066034 10.55085970 41.30033830 10.55200183 41.30044862 10.55202710 41.30012630 10.58979690 41.30376780 10.58974742 41.30440363 10.59025496 41.30445544 10.59027470 41.30412630 10.62675250 41.30784320 10.62342350 41.36382880 10.62227448 41.36371197 10.62225490 41.36404080 10.62110705 41.36392408 10.62108740 41.36425400,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_02_acs_wfc_f502n,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_02_acs_wfc_f502n_drz.fits,PUBLIC,,2269.0,25749503,210.67476259503454
science,HLA,HLA,ACS/WFC,HLA,DETECTION,,M31-NUCLEAR-SPIRAL,,hst_12174_02_acs_wfc_total,10.583043363181616,41.33970121262555,image,Li,3,55551.67145,55551.74097,2382.0,nan,nan,,55917.00865737,12174,HLA,,POLYGON J2000 10.62110705 41.36392408 10.62108740 41.36425400 10.58687503 41.36076956 10.58536891 41.36061593 10.58457860 41.36053530 10.58459284 41.36029843 10.58424421 41.36026489 10.58421910 41.36058690 10.58307672 41.36047699 10.58305160 41.36079910 10.54753471 41.35737606 10.54524920 41.35715540 10.54969320 41.30055010 10.55083445 41.30066034 10.55085970 41.30033830 10.55200183 41.30044862 10.55202710 41.30012630 10.58979690 41.30376780 10.58974742 41.30440363 10.59025496 41.30445544 10.59027470 41.30412630 10.62675250 41.30784320 10.62342350 41.36382880 10.62227448 41.36371197 10.62225490 41.36404080 10.62110705 41.36392408,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_02_acs_wfc_total,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_02_acs_wfc_total_drz.fits,PUBLIC,,2269.0,25749504,210.67476259503454
science,HLA,HLA,ACS/WFC,HLA,F625W,OPTICAL,M31-NUCLEAR-SPIRAL,,hst_12174_08_acs_wfc_f625w,10.586972146296603,41.32922942330797,image,Li,3,55563.79442,55563.8684,2382.0,550000000000.0,700000000000.0,,55928.96204855,12174,HLA,,POLYGON J2000 10.58572580 41.36065126 10.58457740 41.36053410 10.58459166 41.36029689 10.58424386 41.36026343 10.58421870 41.36058610 10.58307599 41.36047615 10.58305090 41.36079780 10.54639204 41.35726436 10.54525010 41.35715410 10.54969390 41.30055140 10.55083481 41.30066161 10.55086010 41.30033910 10.55200258 41.30044945 10.55202780 41.30012780 10.58979600 41.30376920 10.58977097 41.30409081 10.58974657 41.30440428 10.59025311 41.30445598 10.59027280 41.30412750 10.62674950 41.30784460 10.62673000 41.30817296 10.62342140 41.36382760 10.62227380 41.36371091 10.62225420 41.36404030 10.62110502 41.36392343 10.62108540 41.36425290 10.58572580 41.36065126,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_08_acs_wfc_f625w,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_08_acs_wfc_f625w_drz.fits,PUBLIC,,442536.0,25749527,210.6841669672339
science,HLA,HLA,ACS/WFC,HLA,DETECTION,,M31-NUCLEAR-SPIRAL,,hst_12174_08_acs_wfc_total,10.586972146296603,41.32922942330797,image,Li,3,55563.79442,55563.8684,2382.0,nan,nan,,55928.96204855,12174,HLA,,POLYGON J2000 10.62227380 41.36371091 10.62225420 41.36404030 10.62110502 41.36392343 10.62108540 41.36425290 10.58572580 41.36065126 10.58457740 41.36053410 10.58459166 41.36029689 10.58424386 41.36026343 10.58421870 41.36058610 10.58307599 41.36047615 10.58305090 41.36079780 10.54639204 41.35726436 10.54525010 41.35715410 10.54969390 41.30055140 10.55083481 41.30066161 10.55086010 41.30033910 10.55200258 41.30044945 10.55202780 41.30012780 10.58979600 41.30376920 10.58977097 41.30409081 10.58974657 41.30440428 10.59025311 41.30445598 10.59027280 41.30412750 10.62674950 41.30784460 10.62673000 41.30817296 10.62342140 41.36382760 10.62227380 41.36371091,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_08_acs_wfc_total,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_08_acs_wfc_total_drz.fits,PUBLIC,,442536.0,25749528,210.6841669672339
science,HLA,HLA,ACS/WFC,HLA,F550M,OPTICAL,M31-NUCLEAR-SPIRAL,,hst_12174_07_acs_wfc_f550m,10.583042167587507,41.33970056913323,image,Li,3,55556.79703,55556.87236,2382.0,531000000000.0,585000000000.0,,55922.06296296,12174,HLA,,POLYGON J2000 10.58305040 41.36079650 10.54753621 41.35737366 10.54525070 41.35715300 10.54969440 41.30055270 10.55083575 41.30066295 10.55086100 41.30034100 10.55200313 41.30045132 10.55202840 41.30012900 10.58979540 41.30377030 10.58974590 41.30440632 10.59025256 41.30445803 10.59027230 41.30412880 10.62674840 41.30784560 10.62341990 41.36382630 10.62227087 41.36370947 10.62225130 41.36403820 10.62110356 41.36392149 10.62108390 41.36425160 10.58687302 41.36076737 10.58536756 41.36061380 10.58457650 41.36053310 10.58459077 41.36029566 10.58424291 41.36026219 10.58421780 41.36058420 10.58307553 41.36047430 10.58305040 41.36079650,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_07_acs_wfc_f550m,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_07_acs_wfc_f550m_drz.fits,PUBLIC,,152590.0,25749523,210.6887851706645
science,HLA,HLA,ACS/WFC,HLA,DETECTION,,M31-NUCLEAR-SPIRAL,,hst_12174_07_acs_wfc_total,10.583042167587507,41.33970056913323,image,Li,3,55556.79703,55556.87236,2382.0,nan,nan,,55922.06296296,12174,HLA,,POLYGON J2000 10.55083575 41.30066295 10.55086100 41.30034100 10.55200313 41.30045132 10.55202840 41.30012900 10.58979540 41.30377030 10.58974590 41.30440632 10.59025256 41.30445803 10.59027230 41.30412880 10.62674840 41.30784560 10.62341990 41.36382630 10.62227087 41.36370947 10.62225130 41.36403820 10.62110356 41.36392149 10.62108390 41.36425160 10.58687302 41.36076737 10.58536756 41.36061380 10.58457650 41.36053310 10.58459077 41.36029566 10.58424291 41.36026219 10.58421780 41.36058420 10.58307553 41.36047430 10.58305040 41.36079650 10.54753621 41.35737366 10.54525070 41.35715300 10.54969440 41.30055270 10.55083575 41.30066295,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_07_acs_wfc_total,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_07_acs_wfc_total_drz.fits,PUBLIC,,152590.0,25749524,210.6887851706645
science,HLA,HLA,ACS/WFC,HLA,F658N,OPTICAL,M31-NUCLEAR-SPIRAL,,hst_12174_05_acs_wfc_f658n,10.586971036670832,41.32923046393373,image,Li,3,55553.74707,55553.82005,2382.0,654200012207.0312,662000000000.0,,55919.03593743,12174,HLA,,POLYGON J2000 10.62225160 41.36403840 10.62110264 41.36392155 10.62108300 41.36425140 10.58572499 41.36064970 10.58457630 41.36053250 10.58459056 41.36029512 10.58424323 41.36026170 10.58421810 41.36058400 10.58307561 41.36047407 10.58305050 41.36079600 10.54639342 41.35726258 10.54525130 41.35715230 10.54969430 41.30055320 10.55083543 41.30066344 10.55086070 41.30034120 10.55200305 41.30045154 10.55202830 41.30012950 10.58979480 41.30377100 10.58976975 41.30409295 10.58974538 41.30440611 10.59025149 41.30445777 10.59027120 41.30412900 10.62674660 41.30784610 10.62672707 41.30817489 10.62341900 41.36382610 10.62227118 41.36370938 10.62225160 41.36403840,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_05_acs_wfc_f658n,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_05_acs_wfc_f658n_drz.fits,PUBLIC,,21698.0,25749515,210.69361045181128
science,HLA,HLA,ACS/WFC,HLA,DETECTION,,M31-NUCLEAR-SPIRAL,,hst_12174_05_acs_wfc_total,10.586971036670832,41.32923046393373,image,Li,3,55553.74707,55553.82005,2382.0,nan,nan,,55919.03593743,12174,HLA,,POLYGON J2000 10.55202830 41.30012950 10.58979480 41.30377100 10.58976975 41.30409295 10.58974538 41.30440611 10.59025149 41.30445777 10.59027120 41.30412900 10.62674660 41.30784610 10.62672707 41.30817489 10.62341900 41.36382610 10.62227118 41.36370938 10.62225160 41.36403840 10.62110264 41.36392155 10.62108300 41.36425140 10.58572499 41.36064970 10.58457630 41.36053250 10.58459056 41.36029512 10.58424323 41.36026170 10.58421810 41.36058400 10.58307561 41.36047407 10.58305050 41.36079600 10.54639342 41.35726258 10.54525130 41.35715230 10.54969430 41.30055320 10.55083543 41.30066344 10.55086070 41.30034120 10.55200305 41.30045154 10.55202830 41.30012950,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_05_acs_wfc_total,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_05_acs_wfc_total_drz.fits,PUBLIC,,21698.0,25749516,210.69361045181128
science,HLA,HLA,ACS/WFC,HLA,F658N,OPTICAL,M31-NUCLEAR-SPIRAL,,hst_12174_06_acs_wfc_f658n,10.586971048495968,41.32923033222678,image,Li,3,55555.74366,55555.81655,2382.0,654200012207.0312,662000000000.0,,55921.03692124,12174,HLA,,POLYGON J2000 10.55083543 41.30066353 10.55086070 41.30034120 10.55200316 41.30045156 10.55202840 41.30012960 10.58979480 41.30377110 10.58976975 41.30409305 10.58974538 41.30440611 10.59025150 41.30445777 10.59027120 41.30412910 10.62674650 41.30784620 10.62672698 41.30817488 10.62341890 41.36382600 10.62227119 41.36370929 10.62225160 41.36403840 10.62110263 41.36392155 10.62108300 41.36425130 10.58572500 41.36064959 10.58457640 41.36053240 10.58459066 41.36029504 10.58424324 41.36026161 10.58421810 41.36058400 10.58307550 41.36047406 10.58305040 41.36079590 10.54639342 41.35726258 10.54525130 41.35715230 10.54969440 41.30055330 10.55083543 41.30066353,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_06_acs_wfc_f658n,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_06_acs_wfc_f658n_drz.fits,PUBLIC,,23175.0,25749519,210.69405214213555
science,HLA,HLA,ACS/WFC,HLA,DETECTION,,M31-NUCLEAR-SPIRAL,,hst_12174_06_acs_wfc_total,10.586971048495968,41.32923033222678,image,Li,3,55555.74366,55555.81655,2382.0,nan,nan,,55921.03692124,12174,HLA,,POLYGON J2000 10.54525130 41.35715230 10.54969440 41.30055330 10.55083543 41.30066353 10.55086070 41.30034120 10.55200316 41.30045156 10.55202840 41.30012960 10.58979480 41.30377110 10.58976975 41.30409305 10.58974538 41.30440611 10.59025150 41.30445777 10.59027120 41.30412910 10.62674650 41.30784620 10.62672698 41.30817488 10.62341890 41.36382600 10.62227119 41.36370929 10.62225160 41.36403840 10.62110263 41.36392155 10.62108300 41.36425130 10.58572500 41.36064959 10.58457640 41.36053240 10.58459066 41.36029504 10.58424324 41.36026161 10.58421810 41.36058400 10.58307550 41.36047406 10.58305040 41.36079590 10.54639342 41.35726258 10.54525130 41.35715230,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_06_acs_wfc_total,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_06_acs_wfc_total_drz.fits,PUBLIC,,23175.0,25749520,210.69405214213555
science,HLA,HLA,ACS/WFC,HLA,F660N,OPTICAL,M31-NUCLEAR-SPIRAL,,hst_12174_03_acs_wfc_f660n,10.592677596366002,41.32094241051593,image,Li,3,55551.80459,55551.88175,2382.0,657000000000.0,661000000000.0,,55917.06637729,12174,HLA,,POLYGON J2000 10.54969520 41.30055460 10.55197869 41.30077513 10.55202920 41.30013100 10.58979530 41.30377160 10.58974515 41.30441579 10.58972016 41.30473684 10.59023062 41.30478895 10.59027010 41.30413010 10.62673980 41.30784680 10.62670069 41.30850572 10.62341410 41.36382300 10.62111741 41.36358942 10.62107820 41.36424840 10.58457710 41.36052980 10.58459127 41.36029379 10.58309986 41.36015032 10.58304960 41.36079460 10.54525080 41.35715170 10.54969520 41.30055460,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_03_acs_wfc_f660n,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_03_acs_wfc_f660n_drz.fits,PUBLIC,,3852.0,25749507,210.7089815517718
science,HLA,HLA,ACS/WFC,HLA,DETECTION,,M31-NUCLEAR-SPIRAL,,hst_12174_03_acs_wfc_total,10.592677596366002,41.32094241051593,image,Li,3,55551.80459,55551.88175,2382.0,nan,nan,,55917.06637729,12174,HLA,,POLYGON J2000 10.62673980 41.30784680 10.62670069 41.30850572 10.62341410 41.36382300 10.62111741 41.36358942 10.62107820 41.36424840 10.58457710 41.36052980 10.58459127 41.36029379 10.58309986 41.36015032 10.58304960 41.36079460 10.54525080 41.35715170 10.54969520 41.30055460 10.55197869 41.30077513 10.55202920 41.30013100 10.58979530 41.30377160 10.58974515 41.30441579 10.58972016 41.30473684 10.59023062 41.30478895 10.59027010 41.30413010 10.62673980 41.30784680,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_03_acs_wfc_total,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_03_acs_wfc_total_drz.fits,PUBLIC,,3852.0,25749508,210.7089815517718
science,HLA,HLA,ACS/WFC,HLA,F660N,OPTICAL,M31-NUCLEAR-SPIRAL,,hst_12174_04_acs_wfc_f660n,10.5869700047719,41.32922887972474,image,Li,3,55552.81487,55552.94948,2382.0,657000000000.0,661000000000.0,,55918.18038193,12174,HLA,,POLYGON J2000 10.58307472 41.36047250 10.58304960 41.36079450 10.54639310 41.35726187 10.54525090 41.35715160 10.54969520 41.30055470 10.55083643 41.30066492 10.55086170 41.30034280 10.55200394 41.30045311 10.55202920 41.30013100 10.58979520 41.30377170 10.58977012 41.30409383 10.58974563 41.30440844 10.59025034 41.30445996 10.59027010 41.30413010 10.62673980 41.30784690 10.62672022 41.30817681 10.62341410 41.36382300 10.62226623 41.36370626 10.62224660 41.36403620 10.62109767 41.36391935 10.62107810 41.36424830 10.58572595 41.36064701 10.58457720 41.36052980 10.58459137 41.36029380 10.58424223 41.36026022 10.58421710 41.36058240 10.58307472 41.36047250,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_04_acs_wfc_f660n,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_04_acs_wfc_f660n_drz.fits,PUBLIC,,2676.0,25749511,210.70922193371936
science,HLA,HLA,ACS/WFC,HLA,DETECTION,,M31-NUCLEAR-SPIRAL,,hst_12174_04_acs_wfc_total,10.5869700047719,41.32922887972474,image,Li,3,55552.81487,55552.94948,2382.0,nan,nan,,55918.18038193,12174,HLA,,POLYGON J2000 10.54525090 41.35715160 10.54969520 41.30055470 10.55083643 41.30066492 10.55086170 41.30034280 10.55200394 41.30045311 10.55202920 41.30013100 10.58979520 41.30377170 10.58977012 41.30409383 10.58974563 41.30440844 10.59025034 41.30445996 10.59027010 41.30413010 10.62673980 41.30784690 10.62672022 41.30817681 10.62341410 41.36382300 10.62226623 41.36370626 10.62224660 41.36403620 10.62109767 41.36391935 10.62107810 41.36424830 10.58572595 41.36064701 10.58457720 41.36052980 10.58459137 41.36029380 10.58424223 41.36026022 10.58421710 41.36058240 10.58307472 41.36047250 10.58304960 41.36079450 10.54639310 41.35726187 10.54525090 41.35715160,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12174_04_acs_wfc_total,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12174_04_acs_wfc_total_drz.fits,PUBLIC,,2676.0,25749512,210.70922193371936
science,HLA,HLA,WFC3/IR,HLA,F160W;F110W,OPTICAL,M31-B03-F18-IR,,hst_12109_18_wfc3_ir_f160w_f110w,10.679409980773926,41.35184097290039,IMAGE,Dalcanton,3,nan,nan,2296.156005859375,nan,nan,,56118.75876154,12109,HLA,,Polygon J2000 10.68997730 41.32751440 10.71069770 41.36272000 10.66873250 41.37650500 10.66870041 41.37645044 10.66863990 41.37647030 10.66863058 41.37645445 10.66862280 41.37645700 10.64796372 41.34131382 10.64792300 41.34124450 10.68986900 41.32746850 10.68987766 41.32748323 10.68994650 41.32746060,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12109_18_wfc3_ir_f160w&amp;blue=hst_12109_18_wfc3_ir_f110w&amp;size=ALL&amp;format=jpg,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12109_18_wfc3_ir_f160w&amp;blue=hst_12109_18_wfc3_ir_f110w&amp;size=ALL&amp;format=fits,PUBLIC,,nan,26174193,211.83250381038238
science,HLA,HLA,WFC3/IR,HLA,F160W,INFRARED,M31-B03-F18-IR,,hst_12109_18_wfc3_ir_f160w,10.673039739667217,41.34984585320946,image,Dalcanton,3,56117.82927,56117.86025,1596.924,1393900024414.0625,1692400024414.0625,,56118.75876154,12109,HLA,,POLYGON J2000 10.68987180 41.32746840 10.68988057 41.32748332 10.68994360 41.32746260 10.68997410 41.32751360 10.71069330 41.36271960 10.66872780 41.37650380 10.66869706 41.37645154 10.66863990 41.37647030 10.66863111 41.37645536 10.66862610 41.37645700 10.64796467 41.34131069 10.64792590 41.34124470 10.68987180 41.32746840,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12109_18_wfc3_ir_f160w,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12109_18_wfc3_ir_f160w_drz.fits,PUBLIC,,52017.0,25748241,211.83916323684124
science,HLA,HLA,WFC3/IR,HLA,DETECTION,,M31-B03-F18-IR,,hst_12109_18_wfc3_ir_total,10.672314043644235,41.35428107578986,image,Dalcanton,3,56117.82927,56117.86025,2296.156,nan,nan,,56118.75876154,12109,HLA,,POLYGON J2000 10.66862610 41.37645700 10.64796467 41.34131069 10.64792590 41.34124470 10.68987180 41.32746840 10.68988057 41.32748332 10.68994360 41.32746260 10.68997410 41.32751360 10.71069330 41.36271960 10.66872780 41.37650380 10.66869836 41.37645375 10.66867110 41.37646270 10.66866980 41.37646049 10.66863990 41.37647030 10.66863111 41.37645536 10.66862610 41.37645700,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12109_18_wfc3_ir_total,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12109_18_wfc3_ir_total_drz.fits,PUBLIC,,52017.0,25748242,211.83916323684124
science,HLA,HLA,WFC3/IR,HLA,F110W,OPTICAL;INFRARED,M31-B03-F18-IR,,hst_12109_18_wfc3_ir_f110w,10.679297844700159,41.351971197845074,image,Dalcanton,3,56117.83461,56117.8427,699.232,891299987792.9688,1406300048828.125,,56118.75873839,12109,HLA,,POLYGON J2000 10.64797440 41.34125450 10.68991670 41.32747870 10.71063160 41.36267940 10.66867110 41.37646270 10.64797440 41.34125450,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12109_18_wfc3_ir_f110w,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12109_18_wfc3_ir_f110w_drz.fits,PUBLIC,,52017.0,25748240,211.89214401954357
science,HLA,HLA,ACS/WFC,HLA,F814W;F475W,OPTICAL,M31-B01-F02-WFC,,hst_12058_05_acs_wfc_f814w_f475w,10.808184623718262,41.26663589477539,IMAGE,Dalcanton,3,nan,nan,3240.0,nan,nan,,55400.47682871,12058,HLA,,Polygon J2000 10.79530820 41.29375820 10.79562079 41.29308478 10.79518416 41.29294135 10.79500220 41.29335090 10.76173003 41.28241454 10.76128480 41.28226810 10.76129703 41.28224060 10.76126360 41.28222960 10.78488670 41.22907310 10.78536516 41.22923047 10.78553530 41.22884730 10.81923070 41.23992330 10.79589109 41.29250244 10.82014280 41.24021030 10.82061760 41.24036304 10.82079250 41.23998560 10.85577790 41.25123290 10.83096750 41.30478960 10.83052550 41.30464760 10.83033780 41.30505240 10.79576989 41.29393940 10.79532940 41.29379770 10.79534260 41.29376927 10.79533006 41.29376523,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12058_05_acs_wfc_f814w&amp;blue=hst_12058_05_acs_wfc_f475w&amp;size=ALL&amp;format=jpg,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12058_05_acs_wfc_f814w&amp;blue=hst_12058_05_acs_wfc_f475w&amp;size=ALL&amp;format=fits,PUBLIC,,nan,26172616,212.7348852520901
science,HLA,HLA,ACS/WFC,HLA,F814W,OPTICAL,M31-B01-F02-WFC,,hst_12058_05_acs_wfc_f814w,10.793548944376539,41.27920174331245,image,Dalcanton,3,55400.34212,55400.37027,1520.0,708000000000.0,959000000000.0,,55400.47682871,12058,HLA,,POLYGON J2000 10.85577310 41.25123080 10.83098130 41.30479330 10.83054454 41.30465306 10.83035880 41.30505400 10.79578056 41.29394381 10.79534540 41.29380390 10.79535797 41.29377680 10.79534107 41.29377136 10.79532190 41.29376520 10.79563188 41.29309683 10.79519839 41.29295451 10.79501790 41.29336110 10.76173425 41.28242669 10.76129470 41.28228220 10.76130660 41.28225543 10.76127030 41.28224350 10.78487630 41.22908080 10.78535177 41.22923711 10.78552080 41.22885610 10.81922190 41.23992830 10.79583278 41.29266366 10.82013820 41.24021170 10.82060900 41.24036307 10.82078270 41.23998790 10.85577310 41.25123080,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12058_05_acs_wfc_f814w,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12058_05_acs_wfc_f814w_drz.fits,PUBLIC,,472177.0,25742271,212.76393236495252
science,HLA,HLA,ACS/WFC,HLA,DETECTION,,M31-B01-F02-WFC,,hst_12058_05_acs_wfc_total,10.800041778266632,41.25878916735304,image,Dalcanton,3,55400.34212,55400.43677,3240.0,nan,nan,,55400.56940962,12058,HLA,,POLYGON J2000 10.81915991 41.23990446 10.81922460 41.23992570 10.79580987 41.29271305 10.82013820 41.24021170 10.82045713 41.24031424 10.82063210 41.23993633 10.82063860 41.23992230 10.82069920 41.23994178 10.82070350 41.23993250 10.82072992 41.23994099 10.82074260 41.23991360 10.85573410 41.25115670 10.85571065 41.25120740 10.85577730 41.25122880 10.83098360 41.30479390 10.83054460 41.30465294 10.83035880 41.30505400 10.79578030 41.29394373 10.79534540 41.29380390 10.79535797 41.29377680 10.79534016 41.29377107 10.79532190 41.29376520 10.79563134 41.29309801 10.79519786 41.29295570 10.79501790 41.29336110 10.76173037 41.28242541 10.76129470 41.28228220 10.76130660 41.28225543 10.76127030 41.28224350 10.78487630 41.22908080 10.78519943 41.22918703 10.78536954 41.22880364 10.78537550 41.22879020 10.78543522 41.22880983 10.78543940 41.22880040 10.78546708 41.22880950 10.78547950 41.22878150 10.81918250 41.23985350 10.81915991 41.23990446,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12058_05_acs_wfc_total,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12058_05_acs_wfc_total_drz.fits,PUBLIC,,472177.0,25742272,212.76393236495252
science,HLA,HLA,ACS/WFC,HLA,F475W,OPTICAL,M31-B01-F02-WFC,,hst_12058_05_acs_wfc_f475w,10.800746507991448,41.25403725322584,image,Dalcanton,3,55400.4066,55400.43677,1720.0,390000000000.0,550000000000.0,,55400.56940962,12058,HLA,,POLYGON J2000 10.78536954 41.22880364 10.78537550 41.22879020 10.78543522 41.22880983 10.78543940 41.22880040 10.78546708 41.22880950 10.78547950 41.22878150 10.81918250 41.23985350 10.81915991 41.23990446 10.81922460 41.23992570 10.79563800 41.29310020 10.76191020 41.28202080 10.76191232 41.28201602 10.76178570 41.28197440 10.76179026 41.28196414 10.76176610 41.28195620 10.78536954 41.22880364 POLYGON J2000 10.82070350 41.23993250 10.82072992 41.23994099 10.82074260 41.23991360 10.85573410 41.25115670 10.85571065 41.25120740 10.85577730 41.25122880 10.83098360 41.30479390 10.79596620 41.29354290 10.79596910 41.29353665 10.79584080 41.29349540 10.79584519 41.29348594 10.79582110 41.29347820 10.82063210 41.23993633 10.82063860 41.23992230 10.82069920 41.23994178 10.82070350 41.23993250,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_12058_05_acs_wfc_f475w,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_12058_05_acs_wfc_f475w_drz.fits,PUBLIC,,472177.0,25742270,213.83826370874573
science,HLA,HLA,WFPC2/WFC,HLA,F555W,OPTICAL,M31-POS14,,hst_10273_a5_wfpc2_f555w_wf,10.701460534043463,41.34709738011726,image,CROTTS,3,53418.40366,53418.40412,40.0,472260009765.625,595099975585.9375,,53418.72821751,10273,HLA,,POLYGON J2000 10.69525300 41.32961400 10.72461200 41.33139800 10.72460475 41.33146540 10.72249088 41.35109878 10.72239358 41.35200221 10.72223700 41.35345600 10.70728703 41.35255007 10.70645400 41.36128800 10.69561122 41.36070310 10.69463100 41.37192300 10.66522700 41.37047300 10.66716000 41.34838000 10.66727393 41.34838563 10.66929000 41.32833700 10.69523216 41.32980753 10.69525300 41.32961400,https://hla.stsci.edu/cgi-bin/preview.cgi?dataset=hst_10273_a5_wfpc2_f555w_wf,https://hla.stsci.edu/cgi-bin/getdata.cgi?dataset=hst_10273_a5_wfpc2_f555w_wf_drz.fits,PUBLIC,,13796.0,25696348,217.04500214619574
